species_label,lat,lng,province,city,district,address,year,count
大鳄龟,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2018,1
大鳄龟,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2024,1
大鳄龟,39.953521170225514,116.51534338013552,北京市,北京市,朝阳区,北京市 朝阳区,2025,1
大鳄龟,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2026,1
福寿螺,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2001,1
福寿螺,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2004,16
福寿螺,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2005,27
福寿螺,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2006,35
福寿螺,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2006,2
福寿螺,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2007,2
福寿螺,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2008,20
福寿螺,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2009,3
福寿螺,24.35963952615164,106.64245472940162,广西壮族自治区,百色市,凌云县,广西壮族自治区 百色市 凌云县,2010,1
福寿螺,24.94251004584769,110.90247281152868,广西壮族自治区,桂林市,恭城瑶族自治县,广西壮族自治区 桂林市 恭城瑶族自治县,2012,1
福寿螺,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2012,1
福寿螺,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2015,9
福寿螺,22.745674175645085,113.5378788175765,广东省,广州市,南沙区,广东省 广州市 南沙区,2016,1
福寿螺,28.12505282298817,112.35302172306602,湖南省,长沙市,宁乡市,湖南省 长沙市 宁乡市,2016,1
福寿螺,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2018,3
福寿螺,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2019,7
福寿螺,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2020,4
福寿螺,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2021,18
福寿螺,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2022,4
福寿螺,29.490387157219143,113.5139525024067,湖南省,岳阳市,临湘市,湖南省 岳阳市 临湘市,2022,1
福寿螺,27.88659008433667,112.99760073363879,湖南省,湘潭市,岳塘区,湖南省 湘潭市 岳塘区,2022,1
福寿螺,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2023,24
福寿螺,23.143083366852967,106.31429559722852,广西壮族自治区,百色市,靖西市,广西壮族自治区 百色市 靖西市,2023,1
福寿螺,27.61246337953896,112.77076844165013,湖南省,湘潭市,湘潭县,湖南省 湘潭市 湘潭县,2023,1
福寿螺,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2024,2
福寿螺,22.593632942589913,114.27510042512219,广东省,深圳市,盐田区,广东省 深圳市 盐田区,2024,1
福寿螺,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2026,1
红耳彩龟,29.346492777148775,110.50111265887548,湖南省,张家界市,武陵源区,湖南省 张家界市 武陵源区,2007,1
红耳彩龟,31.358082438058513,121.24438535086614,上海市,上海市,嘉定区,上海市 嘉定区,2008,1
红耳彩龟,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2009,2
红耳彩龟,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2009,5
红耳彩龟,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2010,1
红耳彩龟,22.15993981190928,113.56722957508072,澳门特别行政区,,,澳门特别行政区,2010,1
红耳彩龟,24.91719173334794,118.62700691750129,福建省,泉州市,丰泽区,福建省 泉州市 丰泽区,2010,1
红耳彩龟,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2010,2
红耳彩龟,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2011,1
红耳彩龟,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2011,1
红耳彩龟,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2012,7
红耳彩龟,30.200961806830172,120.08341957657353,浙江省,杭州市,西湖区,浙江省 杭州市 西湖区,2012,1
红耳彩龟,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2012,2
红耳彩龟,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2013,7
红耳彩龟,29.500879293701534,103.39346982078396,四川省,乐山市,峨眉山市,四川省 乐山市 峨眉山市,2013,1
红耳彩龟,22.15993981190928,113.56722957508072,澳门特别行政区,,,澳门特别行政区,2013,1
红耳彩龟,24.46169524033992,118.13139175692177,福建省,厦门市,思明区,福建省 厦门市 思明区,2013,1
红耳彩龟,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2013,4
红耳彩龟,31.162980006993923,121.43940435148488,上海市,上海市,徐汇区,上海市 徐汇区,2014,1
红耳彩龟,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2014,7
红耳彩龟,30.60475980905398,104.02568775357243,四川省,成都市,武侯区,四川省 成都市 武侯区,2014,1
红耳彩龟,22.63040438818055,114.35989497612883,广东省,深圳市,龙岗区,广东省 深圳市 龙岗区,2014,2
红耳彩龟,29.30081800925886,120.06125546686727,浙江省,金华市,义乌市,浙江省 金华市 义乌市,2014,1
红耳彩龟,24.447230973457188,118.36778692074434,福建省,泉州市,金门县,福建省 泉州市 金门县,2014,1
红耳彩龟,34.210266800009826,108.93427370240319,陕西省,西安市,雁塔区,陕西省 西安市 雁塔区,2014,1
红耳彩龟,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2014,2
红耳彩龟,31.392070197057475,121.4048721439436,上海市,上海市,宝山区,上海市 宝山区,2015,1
红耳彩龟,31.21594260789715,121.48357101237309,上海市,上海市,黄浦区,上海市 黄浦区,2015,1
红耳彩龟,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2015,8
红耳彩龟,30.67956726335655,103.98133640091255,四川省,成都市,青羊区,四川省 成都市 青羊区,2015,1
红耳彩龟,22.15993981190928,113.56722957508072,澳门特别行政区,,,澳门特别行政区,2015,1
红耳彩龟,24.447230973457188,118.36778692074434,福建省,泉州市,金门县,福建省 泉州市 金门县,2015,2
红耳彩龟,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2015,8
红耳彩龟,31.162980006993923,121.43940435148488,上海市,上海市,徐汇区,上海市 徐汇区,2016,1
红耳彩龟,31.21594260789715,121.48357101237309,上海市,上海市,黄浦区,上海市 黄浦区,2016,1
红耳彩龟,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2016,9
红耳彩龟,22.54342661680557,114.04658779242284,广东省,深圳市,福田区,广东省 深圳市 福田区,2016,1
红耳彩龟,29.831316021823383,119.55310972272788,浙江省,杭州市,桐庐县,浙江省 杭州市 桐庐县,2016,1
红耳彩龟,18.262591466450043,109.59645812318749,海南省,三亚市,吉阳区,海南省 三亚市 吉阳区,2016,1
红耳彩龟,28.130463453618958,112.83623947699608,湖南省,长沙市,岳麓区,湖南省 长沙市 岳麓区,2016,1
红耳彩龟,24.447230973457188,118.36778692074434,福建省,泉州市,金门县,福建省 泉州市 金门县,2016,2
红耳彩龟,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2016,48
红耳彩龟,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2017,7
红耳彩龟,24.641514044698262,113.6283257105737,广东省,韶关市,曲江区,广东省 韶关市 曲江区,2017,1
红耳彩龟,34.71518938246065,112.55614173336906,河南省,洛阳市,瀍河回族区,河南省 洛阳市 瀍河回族区,2017,1
红耳彩龟,24.46169524033992,118.13139175692177,福建省,厦门市,思明区,福建省 厦门市 思明区,2017,1
红耳彩龟,26.752341983241724,119.46025816550365,福建省,宁德市,蕉城区,福建省 宁德市 蕉城区,2017,1
红耳彩龟,24.447230973457188,118.36778692074434,福建省,泉州市,金门县,福建省 泉州市 金门县,2017,1
红耳彩龟,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2017,19
红耳彩龟,30.898313953489094,121.56138279456356,上海市,上海市,奉贤区,上海市 奉贤区,2018,1
红耳彩龟,31.257905898536766,121.39204249947997,上海市,上海市,普陀区,上海市 普陀区,2018,1
红耳彩龟,31.08715896575899,121.7503353068396,上海市,上海市,浦东新区,上海市 浦东新区,2018,1
红耳彩龟,26.86430247652221,100.32422255995645,云南省,丽江市,古城区,云南省 丽江市 古城区,2018,1
红耳彩龟,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2018,36
红耳彩龟,30.60475980905398,104.02568775357243,四川省,成都市,武侯区,四川省 成都市 武侯区,2018,1
红耳彩龟,30.67956726335655,103.98133640091255,四川省,成都市,青羊区,四川省 成都市 青羊区,2018,2
红耳彩龟,22.97365613364083,113.40681932302805,广东省,广州市,番禺区,广东省 广州市 番禺区,2018,1
红耳彩龟,31.658667968840017,120.82290369084393,江苏省,苏州市,常熟市,江苏省 苏州市 常熟市,2018,1
红耳彩龟,22.15993981190928,113.56722957508072,澳门特别行政区,,,澳门特别行政区,2018,2
红耳彩龟,24.447230973457188,118.36778692074434,福建省,泉州市,金门县,福建省 泉州市 金门县,2018,1
红耳彩龟,24.908504698287278,118.54820228549218,福建省,泉州市,鲤城区,福建省 泉州市 鲤城区,2018,1
红耳彩龟,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2018,45
红耳彩龟,31.162980006993923,121.43940435148488,上海市,上海市,徐汇区,上海市 徐汇区,2019,2
红耳彩龟,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2019,53
红耳彩龟,30.60475980905398,104.02568775357243,四川省,成都市,武侯区,四川省 成都市 武侯区,2019,2
红耳彩龟,30.67956726335655,103.98133640091255,四川省,成都市,青羊区,四川省 成都市 青羊区,2019,1
红耳彩龟,23.159803895574566,113.37623285672979,广东省,广州市,天河区,广东省 广州市 天河区,2019,1
红耳彩龟,22.97365613364083,113.40681932302805,广东省,广州市,番禺区,广东省 广州市 番禺区,2019,1
红耳彩龟,22.541479061573185,113.93692963007186,广东省,深圳市,南山区,广东省 深圳市 南山区,2019,3
红耳彩龟,22.63040438818055,114.35989497612883,广东省,深圳市,龙岗区,广东省 深圳市 龙岗区,2019,1
红耳彩龟,34.592738433051125,112.53972890805682,河南省,洛阳市,洛龙区,河南省 洛阳市 洛龙区,2019,1
红耳彩龟,30.6909033226184,114.07699884007437,湖北省,武汉市,东西湖区,湖北省 武汉市 东西湖区,2019,1
红耳彩龟,28.356664877971202,113.2351147463432,湖南省,长沙市,长沙县,湖南省 长沙市 长沙县,2019,1
红耳彩龟,22.15993981190928,113.56722957508072,澳门特别行政区,,,澳门特别行政区,2019,3
红耳彩龟,26.858540807165443,117.11825782776583,福建省,三明市,泰宁县,福建省 三明市 泰宁县,2019,1
红耳彩龟,24.447230973457188,118.36778692074434,福建省,泉州市,金门县,福建省 泉州市 金门县,2019,1
红耳彩龟,25.615003735213055,119.38411295332706,福建省,福州市,福清市,福建省 福州市 福清市,2019,1
红耳彩龟,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2019,64
红耳彩龟,31.162980006993923,121.43940435148488,上海市,上海市,徐汇区,上海市 徐汇区,2020,1
红耳彩龟,21.731777234582836,101.45274215689176,云南省,西双版纳傣族自治州,勐腊县,云南省 西双版纳傣族自治州 勐腊县,2020,2
红耳彩龟,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2020,59
红耳彩龟,36.06566625003413,120.36468003699656,山东省,青岛市,市南区,山东省 青岛市 市南区,2020,1
红耳彩龟,22.93174639737353,113.88000258731022,广东省,东莞市,东莞市,广东省 东莞市 东莞市,2020,2
红耳彩龟,22.593632942589913,114.27510042512219,广东省,深圳市,盐田区,广东省 深圳市 盐田区,2020,1
红耳彩龟,22.54342661680557,114.04658779242284,广东省,深圳市,福田区,广东省 深圳市 福田区,2020,2
红耳彩龟,32.05282135518315,118.56283041725607,江苏省,南京市,浦口区,江苏省 南京市 浦口区,2020,1
红耳彩龟,28.648953841126747,121.48015916367339,浙江省,台州市,椒江区,浙江省 台州市 椒江区,2020,1
红耳彩龟,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2020,77
红耳彩龟,31.162980006993923,121.43940435148488,上海市,上海市,徐汇区,上海市 徐汇区,2021,1
红耳彩龟,31.08715896575899,121.7503353068396,上海市,上海市,浦东新区,上海市 浦东新区,2021,3
红耳彩龟,31.27079979954178,121.45065668498965,上海市,上海市,静安区,上海市 静安区,2021,1
红耳彩龟,21.731777234582836,101.45274215689176,云南省,西双版纳傣族自治州,勐腊县,云南省 西双版纳傣族自治州 勐腊县,2021,1
红耳彩龟,39.83570937205291,116.25036719845197,北京市,北京市,丰台区,北京市 丰台区,2021,1
红耳彩龟,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2021,98
红耳彩龟,30.60475980905398,104.02568775357243,四川省,成都市,武侯区,四川省 成都市 武侯区,2021,1
红耳彩龟,31.0326462732468,103.63085219480605,四川省,成都市,都江堰市,四川省 成都市 都江堰市,2021,1
红耳彩龟,31.867770649775913,117.06122372875143,安徽省,合肥市,蜀山区,安徽省 合肥市 蜀山区,2021,1
红耳彩龟,36.24015528809495,119.95321908248549,山东省,青岛市,胶州市,山东省 青岛市 胶州市,2021,1
红耳彩龟,23.081999246379624,113.32667665541175,广东省,广州市,海珠区,广东省 广州市 海珠区,2021,1
红耳彩龟,22.97365613364083,113.40681932302805,广东省,广州市,番禺区,广东省 广州市 番禺区,2021,1
红耳彩龟,22.54342661680557,114.04658779242284,广东省,深圳市,福田区,广东省 深圳市 福田区,2021,3
红耳彩龟,22.214275563004684,113.60911530547327,广东省,珠海市,香洲区,广东省 珠海市 香洲区,2021,2
红耳彩龟,22.95877511075617,108.54518301395117,广西壮族自治区,南宁市,兴宁区,广西壮族自治区 南宁市 兴宁区,2021,1
红耳彩龟,32.15966845556967,118.95897002782178,江苏省,南京市,栖霞区,江苏省 南京市 栖霞区,2021,1
红耳彩龟,32.06506302713147,118.84299833400301,江苏省,南京市,玄武区,江苏省 南京市 玄武区,2021,3
红耳彩龟,31.924210116291782,119.88630936928072,江苏省,常州市,新北区,江苏省 常州市 新北区,2021,1
红耳彩龟,34.57024169489561,119.18135020683924,江苏省,连云港市,海州区,江苏省 连云港市 海州区,2021,1
红耳彩龟,30.200961806830172,120.08341957657353,浙江省,杭州市,西湖区,浙江省 杭州市 西湖区,2021,1
红耳彩龟,27.39484977957842,120.44768385896722,浙江省,温州市,苍南县,浙江省 温州市 苍南县,2021,1
红耳彩龟,18.639683397281004,109.02960479573402,海南省,乐东黎族自治县,乐东黎族自治县,海南省 乐东黎族自治县 乐东黎族自治县,2021,1
红耳彩龟,30.544764873720812,114.33971533320276,湖北省,武汉市,武昌区,湖北省 武汉市 武昌区,2021,1
红耳彩龟,22.15993981190928,113.56722957508072,澳门特别行政区,,,澳门特别行政区,2021,4
红耳彩龟,24.447230973457188,118.36778692074434,福建省,泉州市,金门县,福建省 泉州市 金门县,2021,2
红耳彩龟,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2021,101
红耳彩龟,31.257905898536766,121.39204249947997,上海市,上海市,普陀区,上海市 普陀区,2022,1
红耳彩龟,31.21594260789715,121.48357101237309,上海市,上海市,黄浦区,上海市 黄浦区,2022,1
红耳彩龟,24.973730320185417,102.55696696887667,云南省,昆明市,西山区,云南省 昆明市 西山区,2022,1
红耳彩龟,27.2069756831602,103.42047450454622,云南省,昭通市,鲁甸县,云南省 昭通市 鲁甸县,2022,1
红耳彩龟,22.10514352375971,100.91894501697938,云南省,西双版纳傣族自治州,景洪市,云南省 西双版纳傣族自治州 景洪市,2022,1
红耳彩龟,39.64765271300637,116.418919264899,北京市,北京市,大兴区,北京市 大兴区,2022,1
红耳彩龟,39.953521170225514,116.51534338013552,北京市,北京市,朝阳区,北京市 朝阳区,2022,1
红耳彩龟,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2022,164
红耳彩龟,28.968321810203186,105.4485175735563,四川省,泸州市,龙马潭区,四川省 泸州市 龙马潭区,2022,1
红耳彩龟,31.867770649775913,117.06122372875143,安徽省,合肥市,蜀山区,安徽省 合肥市 蜀山区,2022,4
红耳彩龟,22.97365613364083,113.40681932302805,广东省,广州市,番禺区,广东省 广州市 番禺区,2022,1
红耳彩龟,23.289392822629097,113.32401256257137,广东省,广州市,白云区,广东省 广州市 白云区,2022,1
红耳彩龟,23.216988505018627,113.50815198341076,广东省,广州市,黄埔区,广东省 广州市 黄埔区,2022,1
红耳彩龟,23.347046136114745,114.2816982754256,广东省,惠州市,博罗县,广东省 惠州市 博罗县,2022,1
红耳彩龟,22.86185777663582,114.47268489427681,广东省,惠州市,惠阳区,广东省 惠州市 惠阳区,2022,1
红耳彩龟,22.541479061573185,113.93692963007186,广东省,深圳市,南山区,广东省 深圳市 南山区,2022,2
红耳彩龟,22.54342661680557,114.04658779242284,广东省,深圳市,福田区,广东省 深圳市 福田区,2022,5
红耳彩龟,22.63040438818055,114.35989497612883,广东省,深圳市,龙岗区,广东省 深圳市 龙岗区,2022,1
红耳彩龟,22.02976363207944,113.28463561885742,广东省,珠海市,金湾区,广东省 珠海市 金湾区,2022,1
红耳彩龟,22.214275563004684,113.60911530547327,广东省,珠海市,香洲区,广东省 珠海市 香洲区,2022,6
红耳彩龟,31.854567580099094,118.83075355526273,江苏省,南京市,江宁区,江苏省 南京市 江宁区,2022,1
红耳彩龟,32.05282135518315,118.56283041725607,江苏省,南京市,浦口区,江苏省 南京市 浦口区,2022,1
红耳彩龟,32.06506302713147,118.84299833400301,江苏省,南京市,玄武区,江苏省 南京市 玄武区,2022,2
红耳彩龟,32.08221781284136,118.7607115529403,江苏省,南京市,鼓楼区,江苏省 南京市 鼓楼区,2022,1
红耳彩龟,35.0990478494008,112.39794686878989,河南省,济源市,济源市,河南省 济源市 济源市,2022,1
红耳彩龟,30.200961806830172,120.08341957657353,浙江省,杭州市,西湖区,浙江省 杭州市 西湖区,2022,3
红耳彩龟,27.39484977957842,120.44768385896722,浙江省,温州市,苍南县,浙江省 温州市 苍南县,2022,1
红耳彩龟,29.86188805971844,122.26931586338577,浙江省,舟山市,普陀区,浙江省 舟山市 普陀区,2022,1
红耳彩龟,28.130463453618958,112.83623947699608,湖南省,长沙市,岳麓区,湖南省 长沙市 岳麓区,2022,2
红耳彩龟,22.15993981190928,113.56722957508072,澳门特别行政区,,,澳门特别行政区,2022,5
红耳彩龟,24.46169524033992,118.13139175692177,福建省,厦门市,思明区,福建省 厦门市 思明区,2022,1
红耳彩龟,24.447230973457188,118.36778692074434,福建省,泉州市,金门县,福建省 泉州市 金门县,2022,1
红耳彩龟,29.624415410376965,106.36822113531328,重庆市,重庆城区,沙坪坝区,重庆市 重庆城区 沙坪坝区,2022,1
红耳彩龟,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2022,96
红耳彩龟,31.257905898536766,121.39204249947997,上海市,上海市,普陀区,上海市 普陀区,2023,1
红耳彩龟,31.08715896575899,121.7503353068396,上海市,上海市,浦东新区,上海市 浦东新区,2023,2
红耳彩龟,31.20739726769683,121.38096225131497,上海市,上海市,长宁区,上海市 长宁区,2023,1
红耳彩龟,31.21594260789715,121.48357101237309,上海市,上海市,黄浦区,上海市 黄浦区,2023,4
红耳彩龟,26.86430247652221,100.32422255995645,云南省,丽江市,古城区,云南省 丽江市 古城区,2023,1
红耳彩龟,25.26524557673928,102.82500131669401,云南省,昆明市,盘龙区,云南省 昆明市 盘龙区,2023,1
红耳彩龟,21.731777234582836,101.45274215689176,云南省,西双版纳傣族自治州,勐腊县,云南省 西双版纳傣族自治州 勐腊县,2023,1
红耳彩龟,22.10514352375971,100.91894501697938,云南省,西双版纳傣族自治州,景洪市,云南省 西双版纳傣族自治州 景洪市,2023,1
红耳彩龟,40.629592738554635,116.58600192135997,北京市,北京市,怀柔区,北京市 怀柔区,2023,2
红耳彩龟,40.02681354977087,116.23320722317207,北京市,北京市,海淀区,北京市 海淀区,2023,6
红耳彩龟,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2023,253
红耳彩龟,31.867770649775913,117.06122372875143,安徽省,合肥市,蜀山区,安徽省 合肥市 蜀山区,2023,1
红耳彩龟,30.89604322263248,116.21323042058489,安徽省,安庆市,岳西县,安徽省 安庆市 岳西县,2023,1
红耳彩龟,30.595564666239113,117.90009109083483,安徽省,池州市,青阳县,安徽省 池州市 青阳县,2023,3
红耳彩龟,36.187885482145155,120.58140118478666,山东省,青岛市,崂山区,山东省 青岛市 崂山区,2023,1
红耳彩龟,36.06566625003413,120.36468003699656,山东省,青岛市,市南区,山东省 青岛市 市南区,2023,1
红耳彩龟,36.185607934886086,120.42269823175633,山东省,青岛市,李沧区,山东省 青岛市 李沧区,2023,1
红耳彩龟,22.841331704709162,113.18393132874697,广东省,佛山市,顺德区,广东省 佛山市 顺德区,2023,2
红耳彩龟,22.745674175645085,113.5378788175765,广东省,广州市,南沙区,广东省 广州市 南沙区,2023,1
红耳彩龟,23.132948647625756,113.28139897893489,广东省,广州市,越秀区,广东省 广州市 越秀区,2023,1
红耳彩龟,22.54342661680557,114.04658779242284,广东省,深圳市,福田区,广东省 深圳市 福田区,2023,3
红耳彩龟,22.574805405889677,114.14808460667635,广东省,深圳市,罗湖区,广东省 深圳市 罗湖区,2023,1
红耳彩龟,24.363079471531243,109.46492429587704,广西壮族自治区,柳州市,城中区,广西壮族自治区 柳州市 城中区,2023,1
红耳彩龟,31.854567580099094,118.83075355526273,江苏省,南京市,江宁区,江苏省 南京市 江宁区,2023,1
红耳彩龟,32.06506302713147,118.84299833400301,江苏省,南京市,玄武区,江苏省 南京市 玄武区,2023,1
红耳彩龟,39.05322337087175,115.90096069463783,河北省,保定市,容城县,河北省 保定市 容城县,2023,1
红耳彩龟,30.201318342971373,119.3427930229022,浙江省,杭州市,临安区,浙江省 杭州市 临安区,2023,2
红耳彩龟,30.200961806830172,120.08341957657353,浙江省,杭州市,西湖区,浙江省 杭州市 西湖区,2023,3
红耳彩龟,28.130463453618958,112.83623947699608,湖南省,长沙市,岳麓区,湖南省 长沙市 岳麓区,2023,3
红耳彩龟,22.15993981190928,113.56722957508072,澳门特别行政区,,,澳门特别行政区,2023,8
红耳彩龟,34.39509513960626,105.62772576740637,甘肃省,天水市,秦州区,甘肃省 天水市 秦州区,2023,1
红耳彩龟,24.46169524033992,118.13139175692177,福建省,厦门市,思明区,福建省 厦门市 思明区,2023,1
红耳彩龟,24.629009674360727,118.02747753230996,福建省,厦门市,集美区,福建省 厦门市 集美区,2023,1
红耳彩龟,24.447230973457188,118.36778692074434,福建省,泉州市,金门县,福建省 泉州市 金门县,2023,7
红耳彩龟,26.015794958867875,119.32125889211198,福建省,福州市,仓山区,福建省 福州市 仓山区,2023,1
红耳彩龟,29.549356620315667,106.54038735037236,重庆市,重庆城区,渝中区,重庆市 重庆城区 渝中区,2023,1
红耳彩龟,22.37267792146093,114.13739429964244,香港特别行政区,,,香港特别行政区,2023,110
红耳彩龟,31.162980006993923,121.43940435148488,上海市,上海市,徐汇区,上海市 徐汇区,2024,1
红耳彩龟,31.298340163433966,121.52930289134517,上海市,上海市,杨浦区,上海市 杨浦区,2024,1
红耳彩龟,31.08715896575899,121.7503353068396,上海市,上海市,浦东新区,上海市 浦东新区,2024,1
红耳彩龟,31.276642708043294,121.48544532838862,上海市,上海市,虹口区,上海市 虹口区,2024,1
红耳彩龟,31.20739726769683,121.38096225131497,上海市,上海市,长宁区,上海市 长宁区,2024,2
红耳彩龟,31.21594260789715,121.48357101237309,上海市,上海市,黄浦区,上海市 黄浦区,2024,3
红耳彩龟,26.86430247652221,100.32422255995645,云南省,丽江市,古城区,云南省 丽江市 古城区,2024,1
红耳彩龟,25.74238483268029,100.21069268965762,云南省,大理白族自治州,大理市,云南省 大理白族自治州 大理市,2024,1
红耳彩龟,39.912882936117136,116.41667474305646,北京市,北京市,东城区,北京市 东城区,2024,1
红耳彩龟,39.953521170225514,116.51534338013552,北京市,北京市,朝阳区,北京市 朝阳区,2024,2
红耳彩龟,40.02681354977087,116.23320722317207,北京市,北京市,海淀区,北京市 海淀区,2024,5
红耳彩龟,39.912118804111465,116.36565977141743,北京市,北京市,西城区,北京市 西城区,2024,4
红耳彩龟,39.993993520416836,115.79170299985925,北京市,北京市,门头沟区,北京市 门头沟区,2024,1
红耳彩龟,23.738660167192396,120.96479657390617,台湾省,,,台湾省,2024,250
红耳彩龟,30.67956726335655,103.98133640091255,四川省,成都市,青羊区,四川省 成都市 青羊区,2024,6
红耳彩龟,31.243886546602038,117.79660241286211,安徽省,芜湖市,无为市,安徽省 芜湖市 无为市,2024,1
红耳彩龟,37.11817105806753,122.0045886806982,山东省,威海市,文登区,山东省 威海市 文登区,2024,1
红耳彩龟,36.65497347269524,117.09702458433573,山东省,济南市,历下区,山东省 济南市 历下区,2024,2
红耳彩龟,36.06566625003413,120.36468003699656,山东省,青岛市,市南区,山东省 青岛市 市南区,2024,2
红耳彩龟,23.159803895574566,113.37623285672979,广东省,广州市,天河区,广东省 广州市 天河区,2024,1
红耳彩龟,22.541479061573185,113.93692963007186,广东省,深圳市,南山区,广东省 深圳市 南山区,2024,2
红耳彩龟,22.674589628871967,113.85640038333402,广东省,深圳市,宝安区,广东省 深圳市 宝安区,2024,1
红耳彩龟,22.574805405889677,114.14808460667635,广东省,深圳市,罗湖区,广东省 深圳市 罗湖区,2024,3
红耳彩龟,22.63040438818055,114.35989497612883,广东省,深圳市,龙岗区,广东省 深圳市 龙岗区,2024,3
红耳彩龟,22.818875067966935,108.65476914261244,广西壮族自治区,南宁市,青秀区,广西壮族自治区 南宁市 青秀区,2024,1
红耳彩龟,25.19826763278626,110.28057453228561,广西壮族自治区,桂林市,象山区,广西壮族自治区 桂林市 象山区,2024,1
红耳彩龟,32.15966845556967,118.95897002782178,江苏省,南京市,栖霞区,江苏省 南京市 栖霞区,2024,1
红耳彩龟,31.854567580099094,118.83075355526273,江苏省,南京市,江宁区,江苏省 南京市 江宁区,2024,3
红耳彩龟,32.06506302713147,118.84299833400301,江苏省,南京市,玄武区,江苏省 南京市 玄武区,2024,2
红耳彩龟,32.08221781284136,118.7607115529403,江苏省,南京市,鼓楼区,江苏省 南京市 鼓楼区,2024,1
红耳彩龟,31.95053721998407,120.9039722016565,江苏省,南通市,崇川区,江苏省 南通市 崇川区,2024,3
红耳彩龟,31.506674690542557,120.42909352237744,江苏省,无锡市,新吴区,江苏省 无锡市 新吴区,2024,1
红耳彩龟,31.580372736407195,120.29923572072268,江苏省,无锡市,梁溪区,江苏省 无锡市 梁溪区,2024,1
红耳彩龟,28.65643416264921,115.98170906725052,江西省,南昌市,青山湖区,江西省 南昌市 青山湖区,2024,1
红耳彩龟,36.503849147945466,114.48283607170404,河北省,邯郸市,邯山区,河北省 邯郸市 邯山区,2024,1
红耳彩龟,29.749044458608836,121.6737041963906,浙江省,宁波市,鄞州区,浙江省 宁波市 鄞州区,2024,2
红耳彩龟,29.992990680905802,121.61815482296896,浙江省,宁波市,镇海区,浙江省 宁波市 镇海区,2024,1
红耳彩龟,30.28858928139291,120.21902207307899,浙江省,杭州市,上城区,浙江省 杭州市 上城区,2024,1
红耳彩龟,30.200961806830172,120.08341957657353,浙江省,杭州市,西湖区,浙江省 杭州市 西湖区,2024,1
红耳彩龟,28.240455664069405,121.01858439874198,浙江省,温州市,乐清市,浙江省 温州市 乐清市,2024,1
红耳彩龟,30.01108084441516,120.65120993152188,浙江省,绍兴市,越城区,浙江省 绍兴市 越城区,2024,3
红耳彩龟,29.86188805971844,122.26931586338577,浙江省,舟山市,普陀区,浙江省 舟山市 普陀区,2024,1
红耳彩龟,18.368406507859152,109.12508368437187,海南省,三亚市,崖州区,海南省 三亚市 崖州区,2024,1
